BHK,Rent,Size,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,CurrentFloor,TotalFloors,Year
2,14000,75,2,1486,2,2,1,1,2,2.0,4.0,2022
1,15000,250,1,139,2,0,0,1,0,0.0,4.0,2022
2,12500,900,2,1940,2,2,0,2,2,3.0,4.0,2022
3,30000,900,1,139,2,1,0,3,0,3.0,4.0,2022
2,9500,650,2,1243,2,2,1,2,2,0.0,3.0,2022
2,15000,900,2,277,2,1,1,2,2,4.0,5.0,2022
1,12000,800,2,1696,2,1,1,1,2,3.0,5.0,2022
1,8000,410,1,537,2,2,0,1,2,2.0,4.0,2022
3,70000,1500,2,1636,2,0,1,3,2,2.0,3.0,2022
4,250000,2800,1,1732,2,2,1,4,2,2.0,3.0,2022
3,31500,1800,1,1530,2,1,0,2,0,2.0,4.0,2022
2,30000,1400,1,1791,2,1,0,2,0,0.0,4.0,2022
3,60000,1600,2,659,2,1,1,3,2,3.0,4.0,2022
3,35000,1200,1,1636,2,1,0,2,0,3.0,4.0,2022
3,55000,1150,1,2099,2,2,1,3,0,2.0,4.0,2022
2,20000,110,2,959,2,1,1,1,2,0.0,2.0,2022
1,6500,300,2,1952,2,0,1,1,2,3.0,3.0,2022
2,17000,750,1,1485,2,1,1,2,0,1.0,4.0,2022
1,9300,450,1,1504,2,1,0,1,0,1.0,4.0,2022
2,7500,410,2,631,2,2,1,1,2,2.0,4.0,2022
2,20000,800,2,835,2,0,1,1,2,2.0,5.0,2022
3,18000,120,2,283,2,0,1,3,2,4.0,5.0,2022
1,15000,650,1,1749,2,0,0,1,0,2.0,4.0,2022
2,13000,400,1,2200,2,2,0,1,0,2.0,4.0,2022
2,20000,810,2,2096,2,1,1,2,2,3.0,3.0,2022
3,12000,700,2,794,2,0,1,2,2,1.0,3.0,2022
2,40000,1125,2,1049,2,0,1,2,2,0.0,2.0,2022
2,8000,600,2,1700,2,2,1,2,2,4.0,5.0,2022
3,95000,1300,1,1891,2,0,0,3,0,1.0,4.0,2022
3,68000,1450,1,1077,2,1,1,3,0,2.0,4.0,2022
3,18000,110,2,2013,2,2,1,2,2,1.0,5.0,2022
4,130000,3500,1,102,2,1,0,6,0,1.0,3.0,2022
4,150000,4000,1,2139,2,1,0,7,0,3.0,3.0,2022
3,75000,2500,1,1796,2,1,0,4,0,1.0,3.0,2022
4,110000,3000,1,1732,2,1,0,5,0,2.0,4.0,2022
4,150000,3500,1,2065,2,1,0,6,0,3.0,3.0,2022
1,10000,240,2,1193,2,1,0,1,2,4.0,5.0,2022
3,24000,1250,1,395,2,2,0,2,0,2.0,4.0,2022
3,28000,1000,2,1695,2,1,1,2,2,2.0,5.0,2022
3,28000,900,1,1485,2,2,0,2,2,2.0,4.0,2022
2,18000,900,1,855,2,1,1,2,0,0.0,4.0,2022
3,27000,1250,1,395,2,2,1,3,0,3.0,4.0,2022
2,17000,650,1,395,2,2,1,2,0,2.0,4.0,2022
3,350000,3200,2,1926,2,1,1,4,2,1.0,2.0,2022
2,25000,900,2,1530,2,1,1,1,2,2.0,3.0,2022
3,16500,1250,1,385,2,2,0,2,0,2.0,4.0,2022
2,14000,60,1,1692,2,1,0,2,2,3.0,3.0,2022
2,18000,90,2,1165,2,2,1,2,2,3.0,4.0,2022
2,10000,55,2,1517,2,2,1,1,2,3.0,4.0,2022
2,10000,50,2,540,2,2,1,1,2,1.0,2.0,2022
4,100000,400,1,1796,2,2,1,4,0,0.0,4.0,2022
2,25000,680,1,1530,2,0,0,1,0,2.0,4.0,2022
2,22999,756,1,1503,2,1,0,2,0,2.0,4.0,2022
2,6000,500,2,826,2,2,1,1,2,2.0,3.0,2022
2,40000,900,1,2058,2,0,1,2,2,0.0,3.0,2022
3,250000,2000,2,472,2,0,1,3,2,3.0,6.0,2022
1,13000,40,1,1824,2,0,1,1,0,3.0,3.0,2022
1,14000,100,2,416,2,0,1,1,0,3.0,3.0,2022
2,20000,950,1,621,2,1,1,2,2,2.0,3.0,2022
1,5500,200,1,1922,2,0,0,1,2,1.0,4.0,2022
2,32000,900,1,1075,2,0,1,2,0,0.0,4.0,2022
2,8000,750,2,1258,2,1,1,1,2,1.0,4.0,2022
3,25000,1400,1,1469,2,2,2,3,0,3.0,4.0,2022
2,28000,100,1,1824,2,1,1,2,0,2.0,4.0,2022
2,22000,100,2,914,2,1,1,2,0,1.0,2.0,2022
1,21000,100,2,416,2,1,1,1,0,0.0,1.0,2022
2,30000,1000,2,447,2,1,1,2,0,2.0,4.0,2022
1,12000,400,1,1075,2,2,1,1,0,2.0,4.0,2022
1,15000,70,2,453,2,2,1,1,2,2.0,3.0,2022
1,18000,450,1,444,2,0,1,1,2,,,2022
2,18000,900,1,27,2,2,1,1,2,3.0,4.0,2022
1,10000,42,2,536,2,1,1,1,2,0.0,3.0,2022
1,16000,400,1,1075,2,0,1,1,0,2.0,4.0,2022
2,20000,900,1,85,2,1,0,2,2,3.0,3.0,2022
4,28000,1500,1,1695,2,1,1,2,0,2.0,4.0,2022
1,7000,70,2,1466,2,1,1,1,2,1.0,4.0,2022
2,30000,450,1,1813,2,0,1,1,2,0.0,1.0,2022
2,15000,900,1,696,2,1,1,1,2,0.0,4.0,2022
1,8000,500,1,1178,2,2,1,1,2,1.0,5.0,2022
1,9000,400,1,1530,2,2,1,2,0,2.0,3.0,2022
3,33500,150,1,1503,2,1,0,2,0,2.0,4.0,2022
1,9500,450,1,1369,2,2,1,1,2,1.0,3.0,2022
2,10000,540,2,210,2,2,1,1,2,1.0,4.0,2022
1,20000,400,1,1075,2,0,1,1,0,3.0,4.0,2022
1,10000,450,1,396,2,2,1,1,0,2.0,4.0,2022
1,15000,700,2,453,2,2,1,1,2,4.0,5.0,2022
3,55000,1450,1,2058,2,0,0,2,0,0.0,4.0,2022
2,20000,1000,1,1510,2,1,0,2,0,2.0,4.0,2022
2,16000,550,1,1749,2,1,0,2,0,1.0,4.0,2022
2,23000,900,1,445,2,0,1,2,2,2.0,3.0,2022
3,150000,300,2,1484,2,1,1,3,0,2.0,2.0,2022
2,25000,1100,2,1386,2,2,1,2,2,0.0,3.0,2022
1,9000,600,1,1749,2,1,0,1,0,1.0,4.0,2022
1,11000,450,2,1200,2,1,0,1,2,3.0,4.0,2022
2,11500,550,1,1244,2,2,1,1,0,2.0,4.0,2022
3,16000,1000,2,531,2,2,1,2,0,1.0,4.0,2022
3,23000,1250,1,395,2,2,0,2,0,2.0,4.0,2022
4,30000,1950,1,395,2,1,1,4,0,2.0,4.0,2022
3,110000,1750,1,1732,2,1,0,4,0,4.0,4.0,2022
1,3500,25,2,342,2,2,1,1,2,3.0,4.0,2022
2,12100,700,1,1817,2,2,0,1,0,3.0,4.0,2022
2,19000,1800,1,1360,2,2,0,1,2,1.0,2.0,2022
2,40000,1000,2,661,2,0,1,2,2,3.0,3.0,2022
2,8000,200,2,1331,2,2,1,1,2,2.0,3.0,2022
3,42000,1700,1,1530,2,1,0,3,0,2.0,4.0,2022
3,13000,70,2,1486,2,1,1,2,2,0.0,4.0,2022
3,44000,1700,1,1530,2,1,0,3,0,3.0,4.0,2022
1,11000,450,1,1749,2,1,0,1,0,1.0,4.0,2022
3,40000,1350,1,1732,2,1,0,3,0,2.0,3.0,2022
4,150000,2550,2,660,2,1,1,4,0,3.0,4.0,2022
2,13000,650,1,394,2,2,1,2,0,2.0,4.0,2022
2,17500,650,1,394,2,1,1,2,0,2.0,4.0,2022
3,14500,1250,1,394,2,2,1,3,0,1.0,4.0,2022
3,24000,1250,1,394,2,2,0,2,0,2.0,4.0,2022
3,30000,1000,1,1246,2,2,1,2,2,3.0,4.0,2022
1,10000,500,2,914,2,1,1,1,2,2.0,3.0,2022
1,10000,500,1,1369,2,1,1,1,0,3.0,4.0,2022
3,90000,1550,1,1732,2,1,0,3,0,2.0,4.0,2022
4,280000,3800,1,1162,2,1,1,5,0,1.0,4.0,2022
2,32000,1150,2,1824,2,2,0,2,2,1.0,4.0,2022
3,80000,2000,1,1796,2,2,1,3,0,3.0,4.0,2022
1,5500,30,1,177,2,0,1,1,2,2.0,3.0,2022
1,6000,50,1,1167,2,1,0,1,2,3.0,4.0,2022
3,30000,1205,2,538,2,0,1,2,2,2.0,4.0,2022
3,42000,1450,1,2058,2,1,0,2,0,2.0,4.0,2022
1,5500,200,2,1582,2,2,1,1,2,2.0,4.0,2022
2,7000,350,2,1624,2,1,1,2,2,2.0,4.0,2022
2,10000,700,2,1793,2,2,0,1,2,0.0,1.0,2022
1,17000,400,1,1075,2,0,1,1,0,3.0,4.0,2022
1,18000,700,2,1244,2,1,1,1,2,1.0,5.0,2022
2,14000,1000,1,138,2,1,0,2,0,1.0,4.0,2022
1,17000,450,1,1499,2,0,1,1,0,1.0,4.0,2022
3,27000,1200,2,453,2,1,2,2,2,10.0,10.0,2022
3,25000,1200,1,1510,2,1,0,2,0,2.0,4.0,2022
2,23000,900,2,1079,2,1,1,2,2,3.0,4.0,2022
2,24500,84,1,1502,2,0,0,2,0,1.0,4.0,2022
1,10000,200,1,548,2,2,1,1,2,1.0,2.0,2022
2,35000,1300,2,914,2,2,0,2,0,2.0,3.0,2022
2,27000,1300,1,169,2,0,1,2,2,0.0,2.0,2022
1,7000,200,1,2200,2,2,0,1,0,1.0,4.0,2022
1,5000,300,1,1102,2,1,1,1,0,0.0,4.0,2022
2,5000,550,1,1276,2,2,1,1,2,3.0,4.0,2022
2,12000,950,2,2039,2,1,0,1,2,2.0,2.0,2022
2,30000,750,1,139,2,0,1,2,0,2.0,4.0,2022
2,25000,950,1,546,2,1,1,2,2,0.0,4.0,2022
1,6000,350,1,1102,2,1,1,1,0,1.0,4.0,2022
3,45000,2000,2,837,2,2,1,3,2,3.0,4.0,2022
3,40000,180,1,835,2,2,0,3,0,0.0,4.0,2022
2,8500,60,2,1244,2,1,1,1,2,2.0,5.0,2022
2,16500,950,1,794,2,2,0,1,0,2.0,4.0,2022
3,100000,1400,1,838,2,1,1,3,0,1.0,4.0,2022
3,52000,200,1,1891,2,2,1,2,2,2.0,3.0,2022
1,12500,450,1,1506,2,0,1,1,0,2.0,3.0,2022
2,14000,600,2,2042,2,2,1,2,2,3.0,4.0,2022
1,15000,350,2,139,2,2,1,1,2,1.0,3.0,2022
1,5000,300,1,146,2,0,0,1,2,1.0,3.0,2022
2,40000,95,1,1732,2,1,1,2,0,3.0,3.0,2022
1,17000,550,2,448,2,0,1,1,2,3.0,3.0,2022
3,15000,900,2,1354,2,0,1,3,2,1.0,3.0,2022
1,6000,25,2,697,2,1,1,1,2,4.0,6.0,2022
3,85000,325,1,472,2,2,0,3,0,1.0,3.0,2022
2,18000,80,2,1636,2,1,1,2,2,2.0,4.0,2022
2,7500,77,2,1207,2,2,1,1,2,3.0,4.0,2022
2,10000,60,2,310,2,1,1,1,2,3.0,4.0,2022
1,9000,100,2,1844,2,0,1,1,2,1.0,1.0,2022
3,24000,1300,2,1693,2,1,1,2,2,3.0,4.0,2022
2,12000,500,1,1102,2,1,1,2,0,1.0,4.0,2022
2,10500,500,1,1102,2,1,1,2,0,2.0,3.0,2022
2,31000,1200,2,1530,2,1,1,2,2,3.0,4.0,2022
1,9000,250,2,825,2,1,1,1,2,0.0,3.0,2022
2,9000,700,2,1775,2,1,1,1,2,4.0,5.0,2022
3,27000,1050,1,1335,2,2,2,2,0,0.0,4.0,2022
2,12500,500,1,1102,2,1,1,2,0,2.0,4.0,2022
2,15000,1100,2,1251,1,1,0,2,2,1.0,2.0,2022
2,6500,1000,2,2035,1,1,1,2,2,0.0,1.0,2022
3,90000,2400,1,1590,1,1,1,3,0,1.0,3.0,2022
3,200000,3000,2,1153,1,0,2,4,0,1.0,1.0,2022
1,15000,650,1,928,1,1,1,1,2,0.0,2.0,2022
2,15000,1000,1,1977,1,1,0,2,2,17.0,31.0,2022
2,7600,700,2,100,1,2,1,2,2,1.0,3.0,2022
3,29000,1200,1,146,1,1,0,3,0,1.0,3.0,2022
3,20000,1710,2,1464,1,1,1,3,2,15.0,29.0,2022
2,12000,600,2,1209,1,0,1,2,2,1.0,3.0,2022
2,10500,1080,2,1537,1,2,1,2,2,1.0,2.0,2022
2,29000,1300,2,125,1,1,1,2,2,0.0,2.0,2022
2,26000,1027,2,958,1,1,0,2,0,15.0,19.0,2022
3,25000,1350,2,64,1,0,2,3,2,0.0,2.0,2022
2,10000,950,2,1804,1,2,2,2,2,1.0,2.0,2022
2,14000,1300,2,809,1,2,1,2,2,1.0,2.0,2022
2,6000,600,2,1542,1,2,1,1,2,1.0,3.0,2022
3,40000,1428,2,423,1,2,0,2,2,0.0,2.0,2022
2,23000,920,1,881,1,1,1,2,2,2.0,2.0,2022
2,10000,600,1,1728,1,1,1,2,2,0.0,2.0,2022
2,10000,810,1,1960,1,2,0,1,2,0.0,1.0,2022
2,15000,1200,2,1649,1,1,1,2,2,0.0,2.0,2022
1,11000,550,2,1543,1,1,1,1,2,3.0,4.0,2022
2,20000,600,2,551,1,2,2,1,2,1.0,2.0,2022
2,15000,850,2,1436,1,0,1,1,2,0.0,2.0,2022
4,22000,2117,1,1849,1,1,1,4,2,20.0,20.0,2022
2,6000,900,2,670,1,2,0,2,2,1.0,1.0,2022
2,20000,1000,2,1995,1,1,1,2,2,0.0,1.0,2022
1,6500,500,2,95,1,2,1,1,2,2.0,3.0,2022
2,12000,800,2,1575,1,1,1,1,2,1.0,3.0,2022
2,27000,1550,2,81,1,1,1,3,2,2.0,3.0,2022
2,15000,1500,2,1143,1,2,1,2,2,0.0,1.0,2022
3,20000,1700,1,1990,1,0,1,6,2,0.0,1.0,2022
2,22000,700,2,1946,1,1,1,2,2,3.0,4.0,2022
1,7000,400,2,1044,1,2,1,1,2,1.0,3.0,2022
2,7000,450,2,1477,1,1,1,1,2,1.0,2.0,2022
1,6500,500,2,2071,1,0,1,1,2,1.0,3.0,2022
2,9000,770,2,1961,1,1,1,2,2,1.0,2.0,2022
1,4500,150,2,2071,1,1,1,1,2,0.0,2.0,2022
2,12000,850,2,1520,1,2,2,2,2,0.0,2.0,2022
2,18000,1100,1,809,1,1,0,2,2,0.0,3.0,2022
2,8000,650,1,341,1,2,1,1,2,0.0,1.0,2022
1,5000,550,2,1860,1,2,1,1,2,1.0,1.0,2022
2,14000,1000,2,943,1,2,1,2,2,1.0,3.0,2022
1,6500,250,2,31,1,1,1,1,2,0.0,5.0,2022
2,10000,790,1,1042,1,1,1,2,2,2.0,2.0,2022
2,13000,600,2,1251,1,1,1,2,2,1.0,3.0,2022
2,11200,700,2,1348,1,2,1,2,2,1.0,2.0,2022
1,8900,550,1,956,1,2,1,1,2,0.0,1.0,2022
1,12000,500,2,141,1,2,1,1,2,0.0,2.0,2022
3,45000,1800,1,1708,1,2,0,3,0,2.0,4.0,2022
3,35000,1550,1,1995,1,1,0,2,0,3.0,4.0,2022
3,34999,1462,1,1343,1,1,2,3,0,3.0,4.0,2022
2,11000,970,1,1475,1,1,0,2,2,0.0,2.0,2022
3,150000,2300,1,42,1,1,0,3,0,11.0,18.0,2022
2,15000,700,2,1348,1,2,1,1,2,1.0,2.0,2022
2,15000,674,1,423,1,2,0,2,2,0.0,3.0,2022
2,10000,750,1,1958,1,2,2,2,2,0.0,1.0,2022
2,12000,1000,2,1959,1,1,1,2,2,0.0,2.0,2022
2,10000,1030,1,354,1,1,1,2,2,1.0,2.0,2022
3,35000,1540,1,1659,1,0,0,2,2,3.0,4.0,2022
3,40000,1800,1,1946,1,2,0,3,0,3.0,5.0,2022
2,24000,1100,2,1011,1,2,1,2,2,2.0,2.0,2022
2,12000,985,2,1452,1,2,1,2,2,3.0,17.0,2022
2,30000,1200,1,1205,1,1,1,2,0,3.0,3.0,2022
2,10000,1200,2,1961,1,2,1,2,2,1.0,1.0,2022
2,15000,900,2,1575,1,2,1,2,2,1.0,3.0,2022
2,33000,800,1,26,1,2,1,2,0,1.0,4.0,2022
2,9000,800,2,1524,1,1,1,2,2,1.0,3.0,2022
3,30000,1500,2,1432,1,1,1,3,2,3.0,4.0,2022
2,13000,680,2,1947,1,2,1,2,2,1.0,1.0,2022
2,15000,800,2,882,1,1,1,2,2,1.0,2.0,2022
2,12000,875,2,1152,1,1,0,2,2,2.0,2.0,2022
2,20000,880,1,881,1,1,2,2,2,1.0,2.0,2022
3,36000,1500,2,420,1,1,1,3,2,2.0,3.0,2022
2,10000,950,2,1878,1,2,1,2,2,1.0,1.0,2022
2,16000,850,2,1195,1,1,1,2,2,0.0,2.0,2022
1,6000,700,2,1458,1,1,1,1,2,1.0,2.0,2022
3,22000,2000,2,1583,1,1,2,2,2,0.0,1.0,2022
1,6000,450,2,1418,1,2,1,1,2,0.0,4.0,2022
1,6500,400,2,1525,1,2,1,1,2,2.0,2.0,2022
1,3000,350,2,563,1,2,1,1,2,1.0,2.0,2022
3,27000,1650,1,1988,1,1,2,3,2,2.0,2.0,2022
2,8000,800,2,1961,1,2,1,1,2,0.0,2.0,2022
2,12500,600,2,26,1,2,1,1,2,1.0,2.0,2022
2,11000,800,2,1525,1,2,1,1,2,1.0,2.0,2022
3,40000,1600,2,1625,1,1,1,3,2,1.0,2.0,2022
2,15000,700,1,420,1,2,0,2,0,1.0,2.0,2022
2,8000,800,2,974,1,1,1,2,2,1.0,2.0,2022
3,34000,2120,2,1876,1,0,1,3,2,9.0,18.0,2022
1,7500,560,2,1003,1,2,1,1,2,2.0,4.0,2022
1,14000,420,1,1195,1,2,0,1,2,1.0,1.0,2022
2,15000,1000,0,423,1,0,1,2,2,1.0,2.0,2022
3,21000,1330,2,18,1,1,1,3,2,1.0,2.0,2022
3,12000,930,2,978,1,1,2,2,2,2.0,8.0,2022
3,75000,1900,1,647,1,1,2,3,0,3.0,3.0,2022
2,15000,1200,2,1475,1,0,1,2,2,1.0,3.0,2022
1,6000,350,2,1961,1,2,1,1,2,0.0,2.0,2022
3,20500,1000,2,2118,1,1,1,1,2,0.0,3.0,2022
2,13500,1210,2,1464,1,1,1,2,2,14.0,29.0,2022
2,10000,750,1,1512,1,2,1,2,2,0.0,1.0,2022
3,15000,1150,1,1474,1,1,1,3,2,1.0,2.0,2022
2,11000,800,1,545,1,2,2,2,2,1.0,1.0,2022
2,12000,930,1,2003,1,0,2,2,2,1.0,4.0,2022
2,15000,2800,1,1569,1,2,2,2,2,-1.0,1.0,2022
2,20000,800,1,2046,1,1,2,2,0,13.0,17.0,2022
2,24000,850,2,1306,1,2,1,2,2,0.0,3.0,2022
2,16000,650,2,1306,1,1,1,2,2,2.0,3.0,2022
2,10000,770,2,1524,1,2,2,1,2,1.0,2.0,2022
3,30000,1800,1,2104,1,1,0,3,2,1.0,2.0,2022
3,26000,1100,1,820,1,1,1,2,0,4.0,4.0,2022
2,10000,950,2,100,1,1,1,2,2,2.0,3.0,2022
3,15000,1250,2,809,1,1,1,2,2,2.0,3.0,2022
1,9000,400,2,1306,1,2,1,1,2,0.0,3.0,2022
2,9000,575,1,1222,1,1,1,2,2,1.0,2.0,2022
2,15000,1234,2,1251,1,1,1,2,2,1.0,14.0,2022
2,12000,870,1,86,1,1,1,2,2,2.0,2.0,2022
2,20000,1162,2,2071,1,1,1,2,0,2.0,4.0,2022
3,15000,2200,2,800,1,2,0,3,2,1.0,2.0,2022
1,8000,500,2,1727,1,2,1,1,2,1.0,1.0,2022
3,13000,900,2,1520,1,2,1,1,2,1.0,4.0,2022
1,6800,600,2,1397,1,2,1,1,2,1.0,3.0,2022
2,9000,600,2,170,1,0,1,1,2,1.0,3.0,2022
3,14000,1600,1,1237,1,0,1,3,2,0.0,2.0,2022
4,55000,2400,1,1995,1,2,1,4,0,1.0,3.0,2022
3,50000,1600,1,42,1,1,0,3,0,2.0,3.0,2022
1,8000,400,1,2077,1,2,1,1,2,-1.0,2.0,2022
2,16000,1000,2,1011,1,1,1,2,2,1.0,3.0,2022
2,15000,600,1,2233,1,2,0,2,2,8.0,18.0,2022
2,15000,750,1,2149,1,2,0,2,2,1.0,2.0,2022
2,15000,700,2,1991,1,1,1,2,2,1.0,2.0,2022
4,75000,2200,2,6,1,1,2,5,2,2.0,3.0,2022
1,9000,500,2,881,1,1,1,1,2,0.0,3.0,2022
1,6500,700,2,171,1,2,1,1,2,2.0,3.0,2022
3,17000,1480,2,1523,1,0,1,2,2,3.0,4.0,2022
3,49000,1700,1,1849,1,0,0,3,0,7.0,15.0,2022
2,15000,830,2,1209,1,1,1,2,2,0.0,2.0,2022
3,25000,1425,1,1524,1,1,1,2,2,2.0,14.0,2022
3,40000,1550,1,1205,1,2,0,3,0,1.0,3.0,2022
1,8000,200,2,124,1,1,1,1,2,0.0,2.0,2022
2,17500,1200,1,121,1,1,1,2,2,2.0,2.0,2022
3,11000,800,2,1251,1,1,1,2,2,0.0,3.0,2022
3,8500,1261,1,1994,1,1,1,3,2,3.0,4.0,2022
2,11000,425,1,1440,1,1,1,2,2,0.0,2.0,2022
2,12500,940,2,975,1,2,1,2,2,10.0,19.0,2022
3,90000,2300,1,647,1,1,0,3,0,2.0,4.0,2022
2,14000,700,2,1982,1,2,1,2,2,2.0,2.0,2022
3,150000,2400,1,953,1,0,1,3,0,2.0,2.0,2022
2,25000,1145,2,1359,1,1,0,2,2,4.0,4.0,2022
2,18000,750,2,1464,1,1,1,2,0,1.0,3.0,2022
3,17000,1250,2,2050,1,1,1,3,2,1.0,3.0,2022
2,8500,900,2,100,1,2,1,2,2,0.0,2.0,2022
3,15000,800,1,1568,1,1,0,2,2,1.0,4.0,2022
2,22000,800,2,146,1,1,1,2,2,4.0,4.0,2022
2,15000,900,2,1524,1,1,1,2,2,0.0,1.0,2022
2,10000,600,2,123,1,2,1,1,2,1.0,1.0,2022
1,5000,250,2,95,1,2,1,1,2,0.0,3.0,2022
2,10000,910,2,1217,1,1,1,2,2,0.0,1.0,2022
3,15000,1350,2,1041,1,2,1,3,2,1.0,2.0,2022
3,34500,450,1,1971,1,1,0,3,2,0.0,3.0,2022
1,8000,600,2,2071,1,2,1,1,2,2.0,3.0,2022
3,330000,3600,1,1153,1,1,1,3,0,3.0,4.0,2022
2,22000,800,1,1590,1,2,2,2,2,0.0,1.0,2022
2,13000,850,1,18,1,2,2,2,2,0.0,1.0,2022
2,6500,1000,2,2004,1,1,1,2,2,0.0,2.0,2022
2,18000,900,1,2071,1,1,0,2,0,1.0,1.0,2022
3,30000,2400,2,2037,1,0,1,3,2,0.0,3.0,2022
1,8500,400,1,518,1,2,1,1,2,0.0,1.0,2022
4,20000,1900,1,1436,1,1,2,4,0,5.0,20.0,2022
2,12000,900,2,1023,1,1,1,2,2,1.0,2.0,2022
2,18000,805,2,647,1,1,1,2,2,1.0,3.0,2022
2,19000,1200,2,1746,1,2,1,2,2,1.0,4.0,2022
2,12000,800,2,1213,1,0,1,2,2,2.0,3.0,2022
3,16000,1158,1,2035,1,1,1,2,2,2.0,4.0,2022
1,5700,400,2,1672,1,2,1,1,2,0.0,3.0,2022
1,15000,450,2,1306,1,2,1,1,2,2.0,3.0,2022
2,11000,960,2,1041,1,1,2,2,2,1.0,3.0,2022
3,17000,1400,2,1194,1,1,1,2,2,10.0,15.0,2022
2,18000,970,2,1997,1,0,1,2,2,0.0,3.0,2022
2,9500,1000,2,1440,1,2,1,2,2,1.0,2.0,2022
2,12000,900,1,31,1,1,1,2,2,1.0,2.0,2022
2,8000,800,2,2035,1,1,1,2,2,4.0,4.0,2022
2,12000,1100,1,1397,1,1,2,1,2,0.0,1.0,2022
2,16000,800,2,1995,1,2,1,2,2,1.0,3.0,2022
2,8000,800,2,1541,1,2,1,1,2,1.0,3.0,2022
2,10000,898,2,910,1,1,2,2,2,7.0,14.0,2022
2,15000,800,1,2046,1,1,1,2,2,0.0,2.0,2022
2,7500,600,2,2053,1,2,1,1,2,1.0,2.0,2022
3,30000,2000,1,2212,1,0,1,3,2,1.0,1.0,2022
2,16000,870,2,391,1,2,1,2,2,3.0,3.0,2022
2,14000,1100,1,1436,1,1,2,2,0,17.0,20.0,2022
2,10000,650,1,1366,1,2,1,2,2,1.0,2.0,2022
3,25000,1100,1,1035,1,2,0,2,0,5.0,18.0,2022
2,11500,1250,1,1720,1,1,1,2,2,0.0,2.0,2022
2,11000,1145,2,86,1,2,1,2,2,1.0,3.0,2022
2,10000,780,2,1152,1,1,1,2,2,2.0,3.0,2022
1,7000,680,2,978,1,2,1,1,2,1.0,3.0,2022
2,18000,860,2,146,1,1,1,2,2,2.0,3.0,2022
1,7500,600,2,1524,1,2,1,1,2,1.0,2.0,2022
2,7500,750,1,1451,1,1,1,1,2,0.0,2.0,2022
2,12000,800,2,414,1,2,1,2,2,2.0,2.0,2022
2,12000,570,1,1524,1,2,1,2,2,0.0,2.0,2022
2,40000,1150,2,1625,1,0,1,2,2,2.0,4.0,2022
1,5000,350,2,1023,1,2,1,1,2,0.0,1.0,2022
2,20000,894,2,2005,1,1,1,2,2,4.0,4.0,2022
1,6500,600,2,1520,1,1,1,1,2,0.0,2.0,2022
3,12000,900,2,100,1,1,1,2,2,0.0,2.0,2022
1,12000,550,2,1575,1,2,1,1,2,0.0,3.0,2022
2,14000,717,2,1849,1,1,1,2,2,1.0,3.0,2022
2,13000,660,1,2118,1,1,2,2,0,0.0,2.0,2022
1,9000,700,1,1879,1,1,2,1,2,1.0,2.0,2022
1,10000,800,2,1359,1,1,1,1,2,0.0,3.0,2022
3,15000,1070,2,1251,1,2,2,2,2,1.0,3.0,2022
2,15000,1000,2,122,1,1,2,2,2,0.0,4.0,2022
2,19000,1500,2,1544,1,1,1,2,2,0.0,1.0,2022
2,15000,900,2,2071,1,2,1,2,2,1.0,2.0,2022
2,16000,1700,2,1475,1,2,1,2,2,1.0,2.0,2022
2,12000,900,2,1524,1,1,1,2,2,0.0,3.0,2022
2,11000,805,2,1146,1,2,1,2,2,0.0,3.0,2022
2,8000,750,2,1043,1,2,1,2,2,0.0,1.0,2022
2,10000,1000,2,1865,1,0,1,2,2,2.0,2.0,2022
3,70000,1500,1,1946,1,0,1,3,2,1.0,4.0,2022
3,45000,3200,2,1478,1,2,1,3,2,0.0,2.0,2022
3,60000,1700,1,2046,1,1,1,3,0,7.0,11.0,2022
2,12000,1000,2,1154,1,1,1,2,2,2.0,2.0,2022
3,80000,2036,2,1205,1,1,0,3,0,6.0,11.0,2022
2,23999,610,1,950,1,0,1,1,0,4.0,4.0,2022
2,23000,1100,2,1997,1,0,1,2,2,2.0,3.0,2022
2,16000,900,1,1989,1,1,0,2,2,2.0,2.0,2022
2,14000,840,2,1048,1,1,1,2,2,0.0,3.0,2022
3,13000,965,2,1209,1,1,1,2,2,0.0,2.0,2022
2,14000,800,2,2006,1,2,1,2,2,2.0,4.0,2022
1,7000,700,2,1538,1,2,1,2,2,1.0,2.0,2022
1,3500,600,2,1060,1,2,0,1,2,0.0,1.0,2022
1,12000,650,1,7,1,1,2,2,2,1.0,3.0,2022
1,8000,320,2,1023,1,2,1,1,2,2.0,3.0,2022
2,25000,700,2,95,1,1,1,1,2,0.0,3.0,2022
2,12000,850,2,2071,1,2,1,2,2,1.0,3.0,2022
1,7000,550,2,2050,1,2,1,1,2,1.0,2.0,2022
3,20000,1400,1,1464,1,1,2,3,2,12.0,13.0,2022
2,18000,1300,2,2071,1,2,1,2,2,3.0,3.0,2022
2,15000,1125,2,1977,1,1,1,2,2,24.0,31.0,2022
2,11000,780,1,1291,1,1,2,2,2,1.0,14.0,2022
3,65000,2200,1,81,1,2,0,3,0,2.0,4.0,2022
3,75000,2500,1,1205,1,2,1,3,0,0.0,1.0,2022
1,15000,1300,2,119,1,0,0,2,2,0.0,2.0,2022
2,12000,619,1,423,1,0,1,1,2,1.0,8.0,2022
2,8500,700,1,86,1,1,1,1,2,0.0,2.0,2022
